times_household,counts_household,times_k12school,counts_k12school,times_college,counts_college,times_workplace,counts_workplace,times_primary,counts_primary,times_secondary,counts_secondary
0,0,0,0,0,0,957,2,16742,49,19920,56
0,0,0,0,0,0,491,1,15452,45,18187,51
0,0,0,0,0,0,951,2,20598,60,16836,47
0,0,0,0,0,0,487,1,15606,45,21802,61
0,0,0,0,0,0,942,2,18541,53,17292,48
0,0,0,0,0,0,0,0,15980,46,19773,55
0,0,0,0,0,0,971,2,11800,34,19624,54
0,0,0,0,0,0,977,2,15200,43,13727,38
0,0,0,0,0,0,1940,4,13374,38,19311,53
0,0,0,0,0,0,0,0,16880,48,17836,49
0,0,0,0,0,0,494,1,22305,63,14948,41
0,0,0,0,0,0,0,0,15989,45,19471,53
0,0,0,0,0,0,2015,4,13824,39,18689,51
0,0,0,0,0,0,0,0,20972,59,19961,54
0,0,0,0,0,0,1005,2,27466,77,22526,61
0,0,0,0,0,0,0,0,17549,49,23469,63
0,0,0,0,0,0,493,1,20234,56,26792,72
0,0,0,0,0,0,513,1,19183,53,19377,52
0,0,0,0,0,0,508,1,19905,55,23278,62
0,0,0,0,0,0,1507,3,20255,56,15745,42
0,0,0,0,0,0,1030,2,23263,64,19654,52
0,0,0,0,0,0,1043,2,22303,61,25395,67
0,0,0,0,0,0,518,1,17535,48,23762,63
0,0,0,0,0,0,1043,2,26073,71,25383,67
0,0,0,0,0,0,519,1,22516,61,30094,79
0,0,0,0,0,0,1580,3,20584,56,26476,69
0,0,0,0,0,0,0,0,28182,76,27222,71
0,0,0,0,0,0,0,0,22588,61,21608,56
0,0,0,0,0,0,1583,3,26804,72,25169,65
0,0,0,0,0,0,1653,3,23132,62,21377,55
0,0,0,0,0,0,528,1,20649,55,29888,77
0,0,0,0,0,0,0,0,28545,76,30383,78
0,0,0,0,0,0,0,0,27522,73,25695,66
0,0,0,0,0,0,1103,2,29161,77,27124,69
0,0,0,0,0,0,0,0,29380,77,27234,69
0,0,0,0,0,0,551,1,28069,74,27803,71
0,0,0,0,0,0,0,0,27954,73,26817,68
0,0,0,0,0,0,540,1,26809,70,30165,76
0,0,0,0,0,0,551,1,33238,87,32364,81
0,0,0,0,0,0,567,1,29545,77,30888,77
0,0,0,0,0,0,549,1,31928,83,33223,83
0,0,0,0,0,0,2241,4,34897,91,31285,78
0,0,0,0,0,0,1095,2,30108,78,37093,92
0,0,0,0,0,0,1702,3,27057,70,31894,79
0,0,0,0,0,0,0,0,36883,95,37695,93
0,0,0,0,0,0,0,0,36101,93,35102,87
0,0,0,0,0,0,570,1,33573,86,40300,99
0,0,0,0,0,0,1179,2,28304,72,39077,95
0,0,0,0,0,0,0,0,32598,83,36849,90
0,0,0,0,0,0,2297,4,35424,90,34052,83
0,0,0,0,0,0,0,0,36855,93,34954,85
0,0,0,0,0,0,0,0,30273,76,37315,90
0,0,0,0,0,0,2395,4,42701,107,37781,91
0,0,0,0,0,0,586,1,39165,99,38671,93
0,0,0,0,0,0,579,1,38249,96,42324,102
0,0,0,0,0,0,595,1,41981,105,32607,78
0,0,0,0,0,0,1178,2,42469,106,38075,91
0,0,0,0,0,0,597,1,33613,84,33457,80
0,0,0,0,0,0,0,0,40429,100,29749,71
0,0,0,0,0,0,0,0,35424,88,35017,83
0,0,0,0,0,0,608,1,34372,85,38937,92
0,0,0,0,0,0,1213,2,35316,87,35830,84
0,0,0,0,0,0,0,0,30065,74,42184,99
0,0,0,0,0,0,2423,4,37527,92,31618,74
0,0,0,0,0,0,1820,3,34997,85,32063,75
0,0,0,0,0,0,599,1,40294,98,36384,85
0,0,0,0,0,0,632,1,33019,80,30554,71
0,0,0,0,0,0,0,0,24874,60,35046,81
0,0,0,0,0,0,0,0,32954,80,32754,76
0,0,0,0,0,0,0,0,40509,98,33589,77
0,0,0,0,0,0,627,1,36481,88,28349,65
0,0,0,0,0,0,0,0,33465,80,35849,82
0,0,0,0,0,0,1273,2,36064,86,32052,73
0,0,0,0,0,0,0,0,38208,92,35413,81
