times_household,counts_household,times_k12school,counts_k12school,times_college,counts_college,times_workplace,counts_workplace,times_primary,counts_primary,times_secondary,counts_secondary
0,0,0,0,0,0,2861,20,1037,7,1668,11
0,0,0,0,0,0,3871,27,1381,9,2294,14
0,0,0,0,0,0,3745,26,1708,11,951,6
0,0,0,0,0,0,3030,21,1515,10,1567,10
0,0,0,0,0,0,2029,14,1248,8,1736,11
0,0,0,0,0,0,2978,20,930,6,665,4
0,0,0,0,0,0,2952,20,2491,16,2110,13
0,0,0,0,0,0,3459,23,1856,12,1172,7
0,0,0,0,0,0,3037,20,1571,10,1832,11
0,0,0,0,0,0,2571,17,2694,17,2167,13
0,0,0,0,0,0,3399,22,1109,7,2119,13
0,0,0,0,0,0,2471,16,1422,9,1835,11
0,0,0,0,0,0,2362,15,1733,11,1179,7
0,0,0,0,0,0,4103,26,1456,9,2193,13
0,0,0,0,0,0,3173,20,2630,16,2202,13
0,0,0,0,0,0,3355,21,2148,13,1509,9
0,0,0,0,0,0,1918,12,2603,16,1675,10
0,0,0,0,0,0,2545,16,1971,12,1907,11
0,0,0,0,0,0,3980,24,2813,17,2756,16
0,0,0,0,0,0,3616,22,2485,15,3204,18
0,0,0,0,0,0,3337,20,3555,21,2420,14
0,0,0,0,0,0,4415,27,2528,15,2038,12
0,0,0,0,0,0,3368,20,2709,16,3866,22
0,0,0,0,0,0,4064,24,3016,18,3141,18
0,0,0,0,0,0,4662,27,2974,17,3038,17
0,0,0,0,0,0,3064,18,3109,18,3056,17
0,0,0,0,0,0,2962,17,2290,13,3843,21
0,0,0,0,0,0,4760,27,1748,10,3245,18
0,0,0,0,0,0,2832,16,2758,16,2775,15
0,0,0,0,0,0,3489,20,2580,15,1664,9
0,0,0,0,0,0,4521,25,3560,20,3517,19
0,0,0,0,0,0,3941,22,1750,10,2562,14
0,0,0,0,0,0,3609,20,2445,14,1667,9
0,0,0,0,0,0,3669,20,3541,20,3200,17
0,0,0,0,0,0,4319,23,4584,25,2937,16
0,0,0,0,0,0,2909,16,2668,15,3903,21
0,0,0,0,0,0,3944,21,3292,18,4329,23
0,0,0,0,0,0,3415,18,2354,13,5864,31
0,0,0,0,0,0,3264,17,3849,21,4337,22
0,0,0,0,0,0,4024,21,2797,15,4240,22
0,0,0,0,0,0,4612,24,2817,15,2437,13
0,0,0,0,0,0,4476,23,3740,20,3270,17
0,0,0,0,0,0,1192,6,5050,27,2937,15
0,0,0,0,0,0,4312,22,4724,25,4156,21
0,0,0,0,0,0,2644,13,2640,14,4157,21
0,0,0,0,0,0,3776,19,3405,18,2385,12
0,0,0,0,0,0,3583,18,4563,24,2913,15
0,0,0,0,0,0,3888,19,2865,15,3394,17
0,0,0,0,0,0,3079,15,3425,18,5231,26
0,0,0,0,0,0,3643,18,3546,18,5236,26
0,0,0,0,0,0,4116,20,3062,16,5611,28
0,0,0,0,0,0,4713,23,3482,18,3848,19
0,0,0,0,0,0,4409,21,3920,20,3846,19
0,0,0,0,0,0,3006,14,3526,18,3359,16
0,0,0,0,0,0,228,1,3780,19,5296,26
0,0,0,0,0,0,0,0,3597,18,3039,15
0,0,0,0,0,0,850,4,2549,13,3794,18
0,0,0,0,0,0,218,1,3530,18,3347,16
0,0,0,0,0,0,232,1,4611,23,4193,20
0,0,0,0,0,0,0,0,3835,19,4248,20
0,0,0,0,0,0,0,0,5602,27,2947,14
0,0,0,0,0,0,458,2,3686,18,3831,18
0,0,0,0,0,0,0,0,4446,22,4700,22
0,0,0,0,0,0,221,1,2479,12,3384,16
0,0,0,0,0,0,913,4,4340,21,5432,25
0,0,0,0,0,0,477,2,5592,27,4329,20
0,0,0,0,0,0,472,2,3957,19,5643,26
0,0,0,0,0,0,233,1,3162,15,6491,30
